CNTSTUID,gender,female,grade,computer,software,internet,desk,own.room,quiet.study,lit,poetry,art,book.sch,tech.book,dict,art.book,ST011Q05TA,ST071Q02NA,ST071Q01NA,ST123Q02NA,ST082Q01NA,ST119Q01NA,ST119Q05NA,ANXTEST,COOPERATE,BELONG,EMOSUPS,WEALTH,PARED,TMINS,ESCS,TEACHSUP,TDTEACH,IBTEACH,SCIEEFF,math,reading,science
79200156,Female,1,Grade 10,1,0,0,0,0,1,0,1,0,1,0,1,0,No,10,8,Agree,Disagree,Agree,Agree,0.2092,0.4252,-0.604,-1.2602,-2.1028,4,1680,-2.7419,0.1582,-0.4473,-0.3092,-1.2347,418.4939,490.3859,431.5749
79202093,Female,1,Grade 9,1,1,1,1,1,1,1,1,0,1,1,1,1,Yes,0,0,Strongly agree,Disagree,Strongly agree,Agree,0.0031,0.395,-0.5064,1.0991,-1.7995,8,1600,-0.8646,-0.3225,0.0532,-0.3343,-0.5984,513.545,529.7362,523.5989
79205674,Male,0,Grade 9,1,1,1,1,0,0,0,0,0,1,0,1,0,Yes,0,0,Agree,Strongly disagree,Strongly agree,Strongly agree,0.413,0.395,-3.1297,-1.2602,-1.8224,4,1600,-2.2152,1.4475,2.0781,-0.9798,3.2775,516.2257,494.6633,540.2871
79201186,Male,0,Grade 9,1,0,1,1,0,1,0,1,1,1,1,1,1,No,12,9,Strongly agree,Agree,Strongly agree,Agree,-0.155,-0.9705,0.4451,0.0264,-0.2326,16,1480,0.5916,1.4475,0.2564,1.4033,-0.5332,470.3572,457.0724,489.8142
79202558,Female,1,Grade 10,0,1,NA,1,1,1,1,1,0,1,0,1,1,Yes,8,8,Strongly agree,Strongly agree,Strongly agree,Strongly agree,0.5209,1.3264,2.5915,1.0991,-1.3197,14,1800,-0.0332,0.3028,0.7798,-0.3922,0.3155,461.1156,516.7084,460.4707
79202635,Female,1,Grade 10,1,0,1,1,1,1,1,1,0,1,1,1,1,No,7,4,Agree,Disagree,Strongly agree,Strongly agree,2.5493,0.395,-0.3381,-0.1691,-0.8631,16,1600,0.1555,1.4475,0.3869,-0.6,1.2344,485.4022,504.3728,497.7648
79205057,Female,1,Grade 10,1,0,1,1,1,1,1,1,1,1,1,1,1,No,6,7,Strongly agree,Agree,Strongly agree,Strongly agree,-0.5306,-0.2882,-0.3381,0.5658,-0.1342,16,1600,0.8553,-1.4098,-0.3693,-1.1881,3.2775,467.3785,480.6881,458.4668
79200372,Female,1,Grade 10,1,1,1,1,1,1,1,1,0,1,1,1,1,Yes,1,1,Agree,Strongly agree,Strongly agree,Agree,2.5493,0.9005,0.0073,-0.4263,-1.6001,12,1600,-0.6277,1.4475,2.0781,1.9206,3.2775,518.889,536.2092,543.4894
79202453,Female,1,Grade 10,1,0,1,1,1,0,1,1,1,1,0,1,1,No,10,10,Strongly agree,Disagree,Strongly agree,Strongly agree,1.9474,1.0425,-0.4838,-0.0964,-0.8295,12,1600,-0.6678,-1.2886,-1.7885,-0.3296,0.5172,550.8419,596.5422,574.3727
79202962,Female,1,Grade 10,1,1,0,1,1,1,1,1,1,1,1,1,1,Yes,15,9,Strongly agree,Disagree,Strongly agree,Strongly agree,0.5209,2.2879,0.6443,1.0991,-0.7478,8,1600,-1.4223,-1.0718,0.8719,0.6105,1.2185,477.1192,484.3198,463.5552
79206094,Female,1,Grade 10,1,0,1,1,1,1,0,0,0,0,0,1,0,No,6,4,Agree,Disagree,Strongly agree,Strongly agree,2.5493,-0.9124,-1.1284,-1.3298,-0.3329,12,1600,-0.7656,-0.913,-0.1329,-0.3227,1.1849,572.0086,591.4656,592.5275
79206001,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,4,4,Strongly agree,Agree,Strongly agree,Agree,0.2092,-0.2882,-0.3381,0.1711,0.449,14,1600,0.1183,0.3758,-0.6102,0.1949,0.3155,459.6756,503.7448,447.6031
