gender,grade,computer,internet,desk,own.room,quiet.study,book.sch,tech.book,art.book,reading
Male,Grade 9,1,1,1,1,1,1,1,1,381.7383
Male,Grade 9,1,1,1,1,1,1,1,1,359.6795
Male,Grade 9,1,1,1,1,1,1,1,1,410.4884
Male,Grade 9,1,1,1,1,1,1,0,0,383.8228
Male,Grade 9,1,1,1,1,1,0,0,0,389.9265
Male,Grade 9,0,1,1,1,1,1,0,0,341.5487
Female,Grade 10,1,0,1,1,1,1,0,1,460.7721
Female,Grade 10,0,0,1,1,1,1,0,0,474.2064
Female,Grade 10,1,0,1,0,1,1,1,0,415.4092
Female,Grade 10,0,0,0,0,1,1,0,0,425.1663
Female,Grade 10,1,1,1,1,1,1,1,1,492.5166
Female,Grade 10,0,0,0,0,0,1,1,0,424.2983
Female,Grade 10,1,1,1,1,1,1,1,1,417.1525
Female,Grade 10,1,1,1,1,1,1,0,0,402.5256
Female,Grade 10,0,0,1,1,1,1,0,0,366.4649
Female,Grade 10,1,1,1,1,1,1,1,1,375.1968
Female,Grade 10,1,0,1,1,1,1,0,0,379.5388
Female,Grade 10,1,1,1,1,1,1,1,1,482.6806
Female,Grade 10,0,0,1,1,1,1,1,0,362.8644
Male,Grade 10,0,0,1,0,1,0,0,0,442.5809
Male,Grade 10,1,1,1,1,1,1,1,1,376.293
Male,Grade 10,1,1,1,1,1,1,1,0,444.3166
Male,Grade 10,0,0,1,1,1,1,0,0,368.3332
Male,Grade 10,0,0,1,1,1,1,0,0,435.5336
Male,Grade 10,1,1,1,1,1,1,1,1,460.281
Male,Grade 10,1,1,1,1,1,1,1,0,370.1421
Male,Grade 10,0,0,1,0,1,1,0,1,464.7248
Female,Grade 11,1,1,1,1,1,1,0,1,435.6175
Female,Grade 11,0,0,1,1,1,1,0,0,377.4241
Male,Grade 9,0,0,0,0,0,1,0,0,265.1726
Male,Grade 9,1,1,1,1,1,1,1,1,340.349
Male,Grade 9,1,0,1,1,1,0,0,0,363.9811
Male,Grade 9,1,1,1,1,1,1,0,0,391.2756
Male,Grade 9,0,0,0,0,0,1,1,0,363.6533
Male,Grade 9,1,1,1,1,1,1,1,1,371.6002
Male,Grade 9,1,1,1,1,0,1,0,0,348.4676
Male,Grade 9,1,0,0,0,1,0,0,0,356.1255
Male,Grade 9,0,0,0,1,1,0,0,0,337.784
Male,Grade 9,0,1,1,1,1,0,0,0,323.4009
Male,Grade 9,1,1,1,1,1,0,1,0,235.8814
Male,Grade 9,1,1,1,1,1,1,0,0,405.2439
Male,Grade 9,0,0,0,0,0,1,1,1,388.546
Male,Grade 9,1,0,1,1,1,1,1,0,464.0476
Male,Grade 9,1,1,1,1,1,1,1,0,320.4884
Male,Grade 10,1,1,1,1,1,1,1,0,461.2563
Male,Grade 10,1,0,1,1,1,0,1,0,398.7709
Male,Grade 10,1,1,1,1,1,1,0,1,401.0212
Male,Grade 10,1,1,1,1,1,1,0,0,397.8854
Male,Grade 10,1,1,1,1,1,1,0,1,361.279
Male,Grade 10,1,1,1,0,0,1,1,0,442.4202
Male,Grade 10,1,1,1,1,1,1,1,0,471.9023
Male,Grade 10,1,1,1,1,1,1,1,1,422.8657
Male,Grade 10,1,0,1,1,1,1,1,1,514.9951
Male,Grade 10,0,0,0,0,0,0,0,0,352.9968
Male,Grade 10,0,0,1,1,1,0,0,0,468.3874
Male,Grade 10,1,0,1,1,1,0,0,1,482.3309
Male,Grade 10,1,1,1,1,1,0,0,0,410.9739
Male,Grade 10,1,1,1,1,1,0,1,0,375.8737
Male,Grade 10,1,1,1,1,0,0,0,1,413.6669
Male,Grade 10,1,1,1,0,1,0,0,1,394.9653
Male,Grade 10,0,1,1,1,1,1,0,0,376.5744
Male,Grade 10,0,0,1,1,1,0,0,0,365.9244
Male,Grade 10,1,1,1,1,1,0,0,0,395.5741
Male,Grade 11,1,1,1,1,1,0,1,1,400.9425
Female,Grade 9,1,1,1,0,1,1,0,0,387.8795
Female,Grade 9,0,0,1,1,1,1,0,0,359.2638
Female,Grade 9,0,0,0,0,0,0,0,0,354.0714
Male,Grade 9,0,0,0,0,0,0,1,1,302.5018
Male,Grade 9,NA,0,0,0,1,0,1,NA,295.5523
Male,Grade 9,0,0,1,1,1,1,0,0,367.8994
Male,Grade 9,0,0,0,0,0,0,0,0,237.2112
Male,Grade 9,0,0,0,1,NA,1,1,1,352.1137
Male,Grade 9,0,1,1,1,1,1,1,1,414.5018
Male,Grade 9,0,0,1,1,1,1,0,0,248.1794
Male,Grade 9,0,0,1,0,1,1,1,0,299.4955
Male,Grade 9,0,0,1,1,1,1,0,1,289.8811
Male,Grade 9,0,0,1,0,1,1,0,0,301.2982
Female,Grade 10,1,1,1,1,1,1,0,0,347.5514
Female,Grade 10,0,0,1,1,1,1,0,0,381.201
Female,Grade 10,0,0,0,0,1,0,0,0,389.1114
Female,Grade 10,0,0,1,1,0,1,1,0,325.9133
Female,Grade 10,0,0,0,0,1,1,0,0,383.1076
Female,Grade 10,0,1,1,1,1,1,1,1,285.7535
Female,Grade 10,0,0,0,0,1,1,0,0,412.1241
Female,Grade 10,1,1,1,0,0,0,0,0,446.7618
Male,Grade 10,0,0,1,0,1,1,0,1,348.9837
Male,Grade 10,0,0,0,0,1,0,0,0,463.4565
Male,Grade 10,0,0,1,1,1,0,0,0,284.195
Male,Grade 10,0,0,1,0,1,1,0,NA,313.1028
Male,Grade 10,0,0,0,0,1,0,0,1,224.4158
Male,Grade 10,0,0,0,0,1,0,0,0,348.7082
Male,Grade 10,1,0,0,0,1,0,0,0,358.7748
Male,Grade 10,0,0,0,0,0,0,0,0,325.3071
Male,Grade 10,0,0,1,0,0,1,0,0,399.5451
Male,Grade 10,0,0,0,1,1,1,0,0,361.0643
Male,Grade 10,0,1,0,0,1,0,0,1,284.3029
Male,Grade 10,0,0,0,0,1,0,0,0,321.1962
Male,Grade 10,1,0,0,0,1,1,0,0,416.5016
Female,Grade 11,1,1,0,1,1,1,0,0,448.478
Female,Grade 11,0,0,0,0,1,0,0,0,422.1866
Female,Grade 11,0,1,0,1,1,0,0,1,455.0106
Male,Grade 11,0,0,1,0,1,0,NA,0,348.2822
Male,Grade 11,1,0,1,0,1,0,0,0,381.5079
Female,Grade 9,1,1,1,0,0,1,0,0,448.4063
Female,Grade 10,1,1,1,1,1,1,1,1,379.7817
Male,Grade 9,NA,NA,NA,NA,NA,NA,NA,NA,316.5157
Male,Grade 9,1,1,1,1,1,1,1,1,351.1019
Male,Grade 9,1,1,0,1,0,0,0,0,322.7357
Male,Grade 9,0,1,1,1,1,1,0,0,223.9088
Male,Grade 9,1,1,1,1,1,0,0,0,377.0497
Male,Grade 9,1,1,1,1,1,1,NA,1,324.8007
Female,Grade 10,1,1,1,1,1,1,0,0,488.1716
Female,Grade 10,1,1,1,1,1,1,1,1,372.3537
Female,Grade 10,1,1,1,1,1,1,0,0,439.9357
Female,Grade 10,1,1,1,1,1,1,0,0,461.5454
Female,Grade 10,0,0,1,0,0,1,0,0,353.414
Female,Grade 10,1,1,1,0,1,1,0,0,356.6365
Female,Grade 10,1,1,1,1,1,1,0,0,425.4073
Female,Grade 10,1,1,1,1,1,1,1,1,391.5702
Female,Grade 10,1,1,1,1,1,1,1,1,418.7194
Female,Grade 10,1,1,1,1,1,1,1,1,368.1156
Female,Grade 10,0,0,1,1,0,1,0,1,403.2729
Female,Grade 10,1,1,1,1,1,1,0,0,342.1594
Female,Grade 10,1,1,1,1,1,1,0,0,453.5039
Male,Grade 10,1,1,1,1,0,1,0,1,447.8126
Male,Grade 10,1,1,1,1,1,1,0,0,454.2182
Male,Grade 10,0,0,1,1,1,0,0,1,376.1769
Male,Grade 10,1,1,1,1,1,1,1,0,408.6836
Male,Grade 10,1,1,1,1,1,1,1,1,367.1468
Male,Grade 10,1,1,1,1,1,1,1,0,391.9424
Male,Grade 10,1,1,1,1,1,1,1,1,413.9992
Male,Grade 10,1,1,1,1,1,1,0,0,365.2005
Male,Grade 10,1,1,1,1,1,1,1,0,321.4525
Male,Grade 10,1,1,1,1,1,1,1,1,284.9714
Male,Grade 10,0,1,1,1,NA,1,0,0,314.0072
Male,Grade 10,1,1,1,1,1,1,1,0,414.589
Male,Grade 10,1,1,1,1,1,1,1,1,436.7517
Male,Grade 10,1,1,1,1,1,1,1,1,395.8935
Male,Grade 10,1,1,1,0,0,0,0,0,350.3992
Male,Grade 10,1,1,1,1,1,1,NA,NA,367.662
Male,Grade 10,1,1,1,1,1,NA,NA,NA,379.7566
Male,Grade 10,1,1,1,1,1,1,1,1,401.9166
Male,Grade 10,1,1,1,1,1,1,0,NA,401.924
Female,Grade 9,0,0,0,0,0,1,0,0,199.7092
Female,Grade 9,0,1,1,0,1,1,1,0,361.5132
Female,Grade 9,0,1,1,0,1,1,1,NA,302.7727
Female,Grade 9,0,0,1,1,1,1,0,0,356.0688
Female,Grade 9,0,0,1,1,1,1,1,1,285.4962
Male,Grade 9,0,0,1,1,0,1,0,0,398.5645
Male,Grade 9,0,0,1,0,1,0,0,0,297.2102
Male,Grade 9,0,1,1,0,1,1,1,0,341.9393
Male,Grade 9,0,0,0,0,0,1,0,1,312.0996
Male,Grade 9,1,1,1,1,1,1,0,1,329.8862
Male,Grade 9,0,0,1,0,0,0,0,0,298.639
Female,Grade 10,0,0,1,1,1,1,1,0,365.9244
Female,Grade 10,0,0,1,1,1,1,0,0,355.9607
Female,Grade 10,0,0,1,0,0,1,0,0,408.9502
Female,Grade 10,1,1,1,1,1,0,1,0,320.9194
Female,Grade 10,0,0,0,0,0,1,0,0,278.444
Female,Grade 10,0,0,0,1,1,0,1,0,299.321
Female,Grade 10,1,1,0,0,1,1,0,1,358.9462
Female,Grade 10,0,0,1,1,1,1,0,0,349.2255
Female,Grade 10,1,0,1,1,1,1,1,1,395.4767
Female,Grade 10,1,0,0,0,1,1,0,0,357.9161
Female,Grade 10,1,1,1,1,1,0,0,1,327.0917
Female,Grade 10,0,0,1,0,0,0,0,0,366.0835
Female,Grade 10,1,0,1,1,0,0,0,0,361.6823
Female,Grade 10,1,0,1,1,0,1,0,0,337.3943
Female,Grade 10,0,0,0,0,0,0,0,0,236.8207
Male,Grade 10,1,0,1,0,1,1,1,0,410.2615
Male,Grade 10,0,0,1,1,1,1,0,0,449.525
Male,Grade 10,0,0,1,1,1,0,0,0,400.986
Male,Grade 10,0,0,0,0,0,1,0,0,379.1158
Male,Grade 10,1,0,1,1,1,1,0,0,419.8503
Male,Grade 10,1,1,1,1,1,NA,NA,NA,361.1554
Male,Grade 10,1,1,1,1,1,1,0,0,368.6585
Male,Grade 10,0,0,0,0,1,1,0,1,376.876
Male,Grade 10,0,0,0,0,1,1,0,0,345.7224
Male,Grade 10,0,0,0,0,0,1,1,1,390.6575
Male,Grade 10,1,1,1,0,1,1,0,0,355.1521
Male,Grade 10,0,1,1,1,1,1,0,1,411.483
Male,Grade 10,0,0,1,0,1,1,0,0,363.5827
Male,Grade 11,0,1,1,0,0,1,0,0,363.7138
Female,Grade 7,0,0,1,1,1,1,0,0,383.6672
Female,Grade 8,0,0,1,0,1,0,0,0,324.7275
Female,Grade 9,0,1,1,0,1,1,1,0,515.6791
Female,Grade 10,1,1,0,0,1,1,0,0,488.1556
Female,Grade 10,1,1,1,0,0,1,1,1,495.7449
Female,Grade 10,1,1,1,1,1,1,1,1,528.5738
Female,Grade 10,1,0,1,1,1,1,0,1,493.8039
Female,Grade 10,1,1,1,1,1,1,1,1,451.9211
Female,Grade 10,1,1,1,1,1,1,1,1,566.7468
Female,Grade 10,1,1,1,1,1,1,1,0,490.2587
Female,Grade 10,0,0,0,0,0,1,1,1,456.0432
Female,Grade 10,1,1,1,1,1,1,0,1,477.7351
Female,Grade 10,0,0,0,0,0,1,0,0,419.4187
Female,Grade 10,1,1,1,1,1,1,0,0,505.5857
Female,Grade 10,1,1,1,1,1,1,1,1,513.3116
Female,Grade 10,1,1,1,0,1,1,1,0,522.721
Female,Grade 10,1,1,1,1,1,1,1,1,485.7399
Female,Grade 10,1,1,1,1,1,1,0,0,512.927
Female,Grade 10,1,1,1,1,1,1,0,1,533.6377
Female,Grade 10,1,1,1,1,1,0,0,0,533.8544
Female,Grade 10,1,1,1,1,1,1,0,0,494.6929
Female,Grade 10,1,0,1,0,1,0,0,0,456.8519
Female,Grade 10,1,1,0,0,0,1,0,0,540.378
Female,Grade 10,1,0,1,1,1,0,0,1,488.5056
Female,Grade 10,1,1,1,1,1,1,0,1,517.9175
Female,Grade 10,1,0,1,1,0,1,0,1,502.1949
Female,Grade 10,1,1,1,1,1,1,1,1,427.3593
Female,Grade 10,NA,1,1,1,1,1,NA,NA,446.4951
Female,Grade 10,1,1,1,1,1,0,0,0,524.2245
Female,Grade 10,1,1,1,1,1,1,0,0,523.5991
Female,Grade 10,1,1,1,1,1,1,0,1,511.1937
Female,Grade 10,0,0,1,1,1,1,0,0,466.6273
Male,Grade 10,0,0,1,1,1,1,0,0,495.9543
Male,Grade 10,1,1,1,1,1,1,1,0,537.8468
Male,Grade 10,1,1,1,1,1,1,1,0,515.9274
Male,Grade 10,1,1,1,1,1,0,0,0,524.999
Male,Grade 10,0,1,1,1,1,1,0,1,489.5994
Male,Grade 10,1,1,1,1,1,1,1,0,422.7269
Male,Grade 10,0,0,1,1,1,0,0,1,519.9112
Male,Grade 10,1,0,1,0,1,1,1,1,477.7598
Male,Grade 10,1,1,0,0,1,0,0,0,519.0944
Male,Grade 10,1,1,1,1,1,0,0,0,563.8334
Male,Grade 10,0,0,1,0,0,1,0,0,444.8383
Female,Grade 9,0,0,1,1,1,1,0,1,537.0779
Male,Grade 9,1,1,1,1,1,1,0,0,446.8709
Male,Grade 9,1,1,1,0,1,1,1,1,525.8727
Female,Grade 10,1,0,1,0,1,1,0,0,485.8562
Female,Grade 10,1,1,1,1,1,1,1,1,519.9316
Female,Grade 10,1,1,1,1,1,1,0,0,540.9703
Female,Grade 10,1,1,1,1,1,1,0,1,523.6357
Female,Grade 10,0,0,1,1,0,1,0,1,576.7577
Female,Grade 10,1,0,1,0,1,1,0,0,488.2844
Female,Grade 10,1,1,1,1,1,1,0,0,545.6952
Female,Grade 10,1,1,1,1,1,1,0,0,538.1123
Female,Grade 10,1,1,1,1,1,1,1,1,542.2781
Female,Grade 10,1,0,1,1,1,1,0,0,530.7749
Female,Grade 10,0,0,1,1,1,1,0,0,437.5384
Female,Grade 10,1,0,1,1,1,1,0,0,515.5348
Female,Grade 10,1,0,1,1,1,1,0,0,461.9692
Female,Grade 10,1,1,1,1,1,1,1,1,522.4088
Female,Grade 10,1,1,1,1,1,1,0,0,512.7058
Female,Grade 10,1,1,1,1,1,1,0,0,587.2907
Male,Grade 10,1,1,1,1,1,1,0,0,526.9443
Male,Grade 10,1,1,1,1,1,1,1,1,533.3012
Male,Grade 10,0,0,0,0,0,1,0,0,469.8369
Male,Grade 10,1,1,1,1,1,1,0,0,553.5219
Male,Grade 10,1,0,1,1,1,1,1,1,594.2255
Male,Grade 10,1,0,1,1,1,1,1,0,508.2686
Male,Grade 10,1,0,1,1,1,1,0,0,447.7889
Male,Grade 10,1,1,1,1,1,1,0,0,489.4002
Male,Grade 10,1,1,1,1,1,1,0,0,439.7766
Male,Grade 10,1,1,1,1,1,1,0,0,479.4577
Male,Grade 10,0,0,0,0,0,0,0,0,474.0018
Male,Grade 10,1,1,1,1,1,1,0,0,564.8015
Male,Grade 10,1,1,1,1,1,1,0,0,477.6352
Male,Grade 10,1,1,1,1,1,1,0,1,512.0885
Male,Grade 10,0,1,1,1,1,1,0,1,472.4083
Male,Grade 10,1,1,1,0,1,1,0,0,570.8301
Female,Grade 11,1,1,1,1,1,1,1,1,589.6661
Female,Grade 9,0,0,1,0,0,1,0,0,375.9677
Male,Grade 9,NA,NA,1,NA,NA,NA,NA,NA,341.3988
Male,Grade 9,1,1,1,1,1,NA,NA,1,428.08
Male,Grade 9,1,1,1,1,1,1,1,0,427.8356
Male,Grade 9,1,1,1,1,1,0,0,0,420.8342
Male,Grade 9,0,1,0,0,1,0,0,0,341.3729
Male,Grade 9,1,1,1,1,1,1,1,1,420.111
Male,Grade 9,1,1,1,0,1,1,1,0,341.0542
Female,Grade 10,1,1,1,0,0,1,0,0,420.6724
Female,Grade 10,1,1,0,0,1,0,0,0,400.3653
Male,Grade 10,1,1,1,1,1,1,1,1,474.0936
Male,Grade 10,1,1,1,1,1,1,1,1,473.0764
Male,Grade 10,1,1,1,1,1,1,1,1,465.5337
Male,Grade 10,1,0,1,1,1,1,0,0,407.1639
Male,Grade 10,1,1,1,0,1,1,1,1,572.0072
Male,Grade 10,1,0,1,1,1,1,1,1,498.9716
Male,Grade 10,1,1,1,1,1,1,1,0,534.9413
Male,Grade 10,1,1,1,1,1,0,1,NA,448.8664
Male,Grade 10,0,1,1,0,0,0,1,0,461.6674
Male,Grade 10,1,1,1,1,1,1,1,1,463.6208
Male,Grade 10,1,1,1,NA,1,1,NA,1,471.3487
Male,Grade 10,1,1,1,1,1,1,1,0,475.2439
Male,Grade 10,1,1,1,0,1,1,0,0,479.54
Male,Grade 10,1,1,1,0,1,1,1,0,439.5752
Male,Grade 10,1,1,1,1,1,1,1,0,410.8733
Male,Grade 10,1,1,1,1,1,NA,NA,NA,344.6951
Male,Grade 10,1,0,1,0,1,1,1,0,445.784
Male,Grade 10,1,1,NA,NA,NA,NA,NA,NA,370.1211
Male,Grade 10,1,1,1,0,1,1,0,0,375.0937
Male,Grade 10,1,1,1,1,1,1,1,1,469.3578
Male,Grade 10,1,0,1,0,0,1,0,0,451.8144
Male,Grade 10,0,0,1,0,1,1,0,0,438.5595
Male,Grade 10,0,0,1,1,1,1,0,0,450.1088
Male,Grade 10,1,1,1,1,1,1,1,0,393.3862
Male,Grade 10,1,1,1,1,1,0,0,0,428.0615
Male,Grade 11,1,1,1,1,1,1,1,0,332.2765
Female,Grade 10,1,1,1,0,1,1,0,0,599.9806
Female,Grade 10,1,1,1,1,1,1,1,0,553.5141
Female,Grade 10,1,1,1,1,1,1,1,0,525.4325
Female,Grade 10,1,0,0,1,1,1,0,0,529.7389
Female,Grade 10,1,1,1,1,1,1,1,1,504.9235
Female,Grade 10,1,1,1,1,1,1,1,1,524.6006
Female,Grade 10,0,0,0,0,0,1,0,0,511.86
Female,Grade 10,1,1,1,1,1,1,1,0,539.7142
Female,Grade 10,1,0,1,0,0,1,0,0,497.6488
Female,Grade 10,1,0,1,1,1,1,1,1,569.302
Female,Grade 10,1,1,1,1,1,1,1,1,585.8993
Female,Grade 10,1,1,1,1,1,1,0,0,500.7092
Female,Grade 10,1,1,1,0,0,1,1,0,602.0111
Female,Grade 10,1,1,1,1,1,1,1,0,569.8473
Female,Grade 10,1,1,1,1,1,1,1,1,537.6933
Female,Grade 10,1,1,1,0,1,1,0,0,494.3911
Female,Grade 10,1,1,1,1,1,1,1,1,553.4541
Female,Grade 10,0,1,1,1,1,1,0,0,540.0522
Female,Grade 10,1,1,1,1,1,1,1,1,595.7469
Female,Grade 10,1,1,1,0,1,1,1,1,558.5108
Female,Grade 10,1,1,1,1,1,1,1,1,589.9911
Female,Grade 10,1,1,1,1,1,1,1,1,510.1957
Male,Grade 10,1,1,0,0,0,0,0,0,576.2167
Male,Grade 10,1,0,1,1,1,1,1,0,580.4804
Male,Grade 10,0,0,1,0,1,1,0,0,522.8882
Male,Grade 10,1,1,1,1,1,1,1,0,536.9245
Male,Grade 10,1,1,1,1,1,1,0,0,609.9278
Male,Grade 10,1,1,1,1,1,1,0,0,528.3211
Male,Grade 10,1,1,1,1,1,1,1,1,500.8205
Male,Grade 10,1,1,1,1,1,1,1,1,544.4347
Male,Grade 10,1,0,1,1,0,1,0,0,496.1355
Male,Grade 10,1,1,1,1,0,1,0,0,501.765
Male,Grade 10,1,0,1,0,1,1,1,1,517.3385
Male,Grade 10,1,1,1,1,1,1,1,1,580.7719
Male,Grade 10,1,1,0,0,0,1,0,0,543.2528
Male,Grade 10,1,1,1,1,1,1,0,0,631.36
Male,Grade 10,0,1,1,1,0,1,0,1,527.098
Male,Grade 10,1,1,1,1,1,1,0,1,522.7904
Male,Grade 10,1,1,1,1,1,1,0,0,548.7012
Male,Grade 10,1,1,1,1,1,1,1,1,538.6966
Male,Grade 8,0,1,0,0,1,1,1,0,352.7338
Male,Grade 8,0,0,0,0,1,1,0,0,366.5252
Male,Grade 8,0,0,1,0,0,1,0,0,377.5077
Male,Grade 8,1,1,1,0,1,0,1,1,429.2721
Female,Grade 9,1,1,1,1,1,1,0,0,521.8595
Female,Grade 9,1,1,1,1,1,1,1,1,559.6501
Female,Grade 9,1,1,1,1,1,1,1,1,572.9505
Male,Grade 9,1,1,1,1,1,1,0,1,413.5668
Female,Grade 10,1,1,1,1,1,1,0,1,601.7839
Female,Grade 10,NA,1,1,1,1,1,1,1,469.6791
Female,Grade 10,1,1,1,1,1,1,0,1,510.5615
Female,Grade 10,1,1,1,1,1,1,0,1,563.853
Female,Grade 10,1,1,1,1,1,1,0,0,559.1477
Female,Grade 10,1,1,1,1,1,1,1,1,570.3756
Female,Grade 10,1,1,1,1,1,1,0,0,559.2303
Female,Grade 10,1,1,1,1,1,1,1,1,535.7903
Female,Grade 10,1,1,1,1,1,1,0,0,459.6993
Female,Grade 10,1,1,1,1,1,1,0,1,496.2651
Female,Grade 10,1,1,1,1,1,1,1,0,507.8464
Female,Grade 10,1,1,1,1,1,1,1,1,585.7407
Female,Grade 10,1,0,1,1,1,1,0,0,552.6327
Female,Grade 10,1,1,1,0,1,1,1,1,529.0436
Female,Grade 10,1,1,1,1,1,1,0,1,579.8538
Female,Grade 10,1,1,1,1,1,1,0,1,581.9896
Female,Grade 10,1,1,1,1,1,1,0,0,646.1487
Female,Grade 10,1,1,1,1,1,1,0,0,617.4388
Female,Grade 10,1,1,1,1,1,1,1,1,472.5145
Female,Grade 10,1,1,1,1,1,1,0,0,556.8911
Female,Grade 10,1,1,1,1,1,1,0,1,606.5727
Female,Grade 10,1,1,1,1,1,1,0,1,665.643
Female,Grade 10,1,1,1,1,1,1,0,0,595.7933
Female,Grade 10,1,1,1,1,1,1,1,1,559.1265
Female,Grade 10,1,1,1,1,1,1,1,1,466.8343
Female,Grade 10,1,1,1,1,1,1,0,0,496.0804
Male,Grade 10,1,1,1,1,1,1,1,1,480.983
Male,Grade 10,0,0,1,0,0,1,1,0,527.9903
Male,Grade 10,1,1,0,1,1,1,0,0,520.3942
Male,Grade 10,1,1,1,1,1,1,1,1,527.3893
Male,Grade 10,1,0,1,1,1,1,1,0,552.1164
Male,Grade 10,1,1,1,1,1,1,0,0,525.7108
Male,Grade 10,1,1,0,1,1,1,0,0,660.8396
Male,Grade 10,1,1,1,1,1,1,1,1,543.431
Male,Grade 10,1,1,1,1,1,1,1,1,460.993
Male,Grade 10,1,0,1,1,1,1,1,1,426.5267
Male,Grade 10,1,1,1,1,1,1,0,0,510.1644
Male,Grade 10,1,1,1,1,1,1,1,0,502.4716
Female,Grade 9,0,0,0,NA,1,1,1,1,327.266
Female,Grade 9,0,1,0,0,0,NA,0,0,283.7532
Female,Grade 9,0,0,0,0,1,0,0,0,279.1744
Female,Grade 9,0,0,0,0,0,0,0,0,323.3053
Female,Grade 9,0,0,0,0,0,1,0,0,322.1672
Female,Grade 9,0,0,0,0,1,0,0,0,349.3238
Male,Grade 9,1,1,1,0,1,1,0,0,268.5121
Male,Grade 9,NA,0,1,1,1,1,0,0,348.805
Male,Grade 9,0,0,1,1,1,1,0,0,253.415
Male,Grade 9,NA,NA,1,1,1,1,NA,NA,251.1323
Male,Grade 9,NA,NA,NA,NA,NA,NA,NA,NA,274.2806
Male,Grade 9,0,0,0,0,1,1,0,0,338.046
Male,Grade 9,1,0,0,0,0,0,0,0,287.9537
Female,Grade 10,0,0,1,1,1,1,0,1,350.1449
Female,Grade 10,0,0,0,0,0,1,0,0,375.0497
Female,Grade 10,NA,NA,NA,NA,NA,NA,NA,NA,340.1198
Female,Grade 10,1,0,1,1,1,0,1,1,436.534
Female,Grade 10,0,0,0,0,0,1,0,0,345.4848
Female,Grade 10,0,0,1,0,0,1,0,0,470.0015
Female,Grade 10,0,0,0,0,0,1,0,0,424.4235
Female,Grade 10,0,0,0,0,1,1,0,0,407.6867
Female,Grade 10,0,0,1,0,1,1,0,0,363.1507
Female,Grade 10,0,0,0,0,0,0,0,0,407.1803
Female,Grade 10,1,0,1,0,0,1,0,0,403.7937
Male,Grade 10,0,0,1,1,1,1,0,0,282.7583
Male,Grade 10,0,0,1,0,0,1,0,0,309.0466
Male,Grade 10,0,0,1,1,1,0,0,0,324.7236
Male,Grade 10,0,0,1,0,1,1,0,0,268.9577
Male,Grade 10,0,0,0,0,1,0,0,0,315.7971
Male,Grade 10,0,0,1,0,0,0,0,NA,407.6338
Male,Grade 10,0,0,0,0,0,1,0,0,299.3257
Male,Grade 10,0,0,1,0,1,0,1,0,323.3654
Male,Grade 10,0,0,0,0,0,0,1,0,342.1203
Male,Grade 10,0,1,1,1,1,1,0,1,302.6551
Male,Grade 10,0,0,1,0,1,0,0,NA,314.1593
Male,Grade 10,1,1,0,0,0,1,1,0,337.816
Male,Grade 10,0,0,1,0,0,1,0,0,431.8064
Male,Grade 10,0,0,1,1,1,1,0,0,321.3804
Female,Grade 11,0,0,0,0,0,1,0,0,398.6163
Male,Grade 11,0,1,1,1,1,0,0,1,327.7377
Female,Grade 12,1,1,1,1,1,1,1,0,371.7465
Male,Grade 12,0,0,0,0,1,1,0,0,393.7161
Female,Grade 9,1,1,1,1,1,1,0,1,470.176
Female,Grade 9,1,1,1,1,1,1,0,0,490.4545
Male,Grade 9,1,1,1,1,1,1,1,1,463.5793
Male,Grade 9,1,1,1,1,1,1,0,1,411.5087
Female,Grade 10,1,1,1,1,1,1,1,1,512.7361
Female,Grade 10,1,1,1,1,1,1,0,0,504.3219
Female,Grade 10,1,1,1,1,1,1,0,0,491.6784
Female,Grade 10,1,1,1,1,1,1,0,0,540.5627
Female,Grade 10,1,1,1,1,1,1,1,1,516.5594
Female,Grade 10,1,1,1,1,1,1,0,0,504.3095
Female,Grade 10,1,1,1,1,1,1,0,0,454.6055
Female,Grade 10,1,1,1,1,1,1,0,1,555.1185
Female,Grade 10,1,1,1,1,1,1,NA,NA,474.3269
Female,Grade 10,1,1,1,0,1,1,1,0,473.4273
Female,Grade 10,1,1,1,1,1,1,0,0,504.8142
Female,Grade 10,1,1,1,1,1,1,0,0,450.3005
Female,Grade 10,1,1,1,1,1,1,0,0,473.9014
Female,Grade 10,1,1,1,1,1,1,0,1,443.557
Female,Grade 10,1,1,1,1,1,1,1,1,474.5826
Female,Grade 10,0,0,1,1,1,1,0,0,384.0672
Female,Grade 10,0,1,1,1,0,1,0,1,403.375
Female,Grade 10,1,1,1,1,1,1,1,0,524.4246
Female,Grade 10,1,1,1,1,1,1,0,0,515.6973
Female,Grade 10,1,1,1,1,1,1,0,0,472.2159
Female,Grade 10,1,1,1,1,1,1,1,0,508.6757
Male,Grade 10,1,1,1,1,1,1,1,0,486.6808
Male,Grade 10,1,1,1,1,1,1,0,0,400.5279
Male,Grade 10,1,1,1,1,1,1,0,0,471.1459
Male,Grade 10,1,1,1,1,1,1,1,1,480.871
Male,Grade 10,1,1,1,1,1,1,1,1,390.9518
Male,Grade 10,1,1,1,1,1,1,1,0,481.7461
Male,Grade 10,1,1,1,1,1,1,0,0,518.2621
Male,Grade 10,1,1,1,1,1,1,1,1,516.2706
Male,Grade 10,1,1,1,1,0,1,1,0,472.4448
Male,Grade 10,1,1,1,1,1,1,1,0,497.3895
Male,Grade 10,1,1,1,1,1,1,1,0,577.0232
Male,Grade 10,1,1,1,0,1,1,1,0,457.9428
Male,Grade 10,1,1,1,1,1,1,1,0,464.8218
